//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4817
-7.06399998,-7.93475001,-1.19549995,133,99,37,1.000000,1.000000,227.892343,48059.000000,1.000000
-7.06925002,-7.92849999,-1.19549995,113,91,12,1.000000,1.000000,227.830698,47228.000000,1.000000
-7.07250002,-7.92725002,-1.19699996,177,162,85,1.000000,1.000000,227.810144,47622.000000,1.000000
-7.06375000,-7.93125003,-1.19800001,114,84,24,1.000000,1.000000,227.871790,46835.000000,1.000000
-7.06775001,-7.93349998,-1.19650000,112,76,25,1.000000,1.000000,227.871790,47469.000000,1.000000
-7.06549999,-7.92975002,-1.19724994,117,88,21,1.000000,1.000000,227.851252,47643.000000,1.000000
-7.06875000,-7.92500000,-1.19849997,154,132,53,1.000000,1.000000,227.810144,48932.000000,1.000000
-7.07275000,-7.92500000,-1.19650000,216,205,139,1.000000,1.000000,227.789591,45393.000000,1.000000
-7.05149999,-7.95100003,-1.18750005,69,71,23,1.000000,1.000000,228.056742,46857.000000,1.000000
-7.04599998,-7.94200002,-1.19049995,91,68,17,1.000000,1.000000,228.015634,48692.000000,1.000000
-7.04550001,-7.94725000,-1.18825000,91,77,25,1.000000,1.000000,228.056742,48954.000000,1.000000
-7.04375002,-7.94950001,-1.18724995,121,113,51,1.000000,1.000000,228.077295,47665.000000,1.000000
-7.12125000,-7.89125000,-1.21349996,166,132,50,1.000000,1.000000,227.358057,45240.000000,1.000000
-7.11200002,-7.89474999,-1.21100002,153,99,38,2.000000,1.000000,227.419702,45175.000000,1.000000
-7.12149999,-7.88249998,-1.21524995,103,89,31,2.000000,1.000000,227.296411,47097.000000,1.000000
-6.92275003,-8.06600001,-1.08300000,61,58,48,1.000000,1.000000,229.392389,41898.000000,1.000000
-6.92574999,-8.04950001,-1.05524998,82,84,23,1.000000,1.000000,229.269052,47425.000000,1.000000
-6.92899999,-8.04500001,-1.05574995,146,155,77,1.000000,1.000000,229.227945,49260.000000,1.000000
-6.92525002,-8.04599999,-1.06250005,133,141,124,1.000000,1.000000,229.248514,49631.000000,1.000000
-6.92499998,-8.04575001,-1.05975001,110,116,82,1.000000,1.000000,229.248514,47906.000000,1.000000
-6.92775002,-8.04425000,-1.05800002,117,125,67,1.000000,1.000000,229.227961,48758.000000,1.000000
-6.92850003,-8.04800000,-1.05549996,91,99,27,1.000000,1.000000,229.248499,47796.000000,1.000000
-6.92525002,-8.04575001,-1.05699997,79,85,28,1.000000,1.000000,229.248499,46944.000000,1.000000
-6.95224998,-8.02625000,-0.99924999,98,94,34,2.000000,1.000000,229.001825,43602.000000,1.000000
-6.95525000,-8.02224999,-0.99949997,54,57,15,2.000000,1.000000,228.960733,24553.000000,1.000000
-6.95949999,-8.02125000,-0.98400002,37,36,10,2.000000,1.000000,228.940149,33575.000000,1.000000
-7.17050001,-8.07950001,-0.94824999,92,73,48,1.000000,1.000000,228.426294,46464.000000,1.000000
-7.16900000,-8.07849999,-0.94499999,119,100,75,1.000000,1.000000,228.426279,47687.000000,1.000000
-7.17099998,-8.07724999,-0.94450002,73,55,33,1.000000,1.000000,228.405741,47185.000000,1.000000
-6.96100000,-8.02549999,-0.93074995,43,41,26,1.000000,1.000000,228.960642,43995.000000,1.000000
-6.95925000,-8.02049999,-0.92699998,36,33,13,1.000000,1.000000,228.940088,47556.000000,1.000000
-6.99350003,-7.93024998,-0.91500001,47,46,19,1.000000,1.000000,228.179712,46595.000000,1.000000
-6.99275002,-7.92750000,-0.91424995,49,44,24,1.000000,1.000000,228.159174,46289.000000,1.000000
-6.98999998,-7.93700003,-0.91175001,58,57,30,1.000000,1.000000,228.241358,45721.000000,1.000000
-6.99700001,-7.91199999,-0.91850000,23,24,9,1.000000,1.000000,228.035868,47622.000000,1.000000
-6.99550000,-7.91699999,-0.91800004,51,50,20,1.000000,1.000000,228.076975,47840.000000,1.000000
-6.99499998,-7.92250000,-0.91699999,76,64,36,1.000000,1.000000,228.118067,46005.000000,1.000000
-6.99499998,-7.92000001,-0.91599994,62,57,30,2.000000,1.000000,228.097513,46289.000000,1.000000
-6.86950001,-8.16124999,-1.53600001,76,84,72,1.000000,1.000000,211.912485,48845.000000,1.000000
-6.86775002,-8.16524999,-1.53775000,85,93,83,1.000000,1.000000,211.891931,48495.000000,1.000000
-6.86749998,-8.16350000,-1.53600001,81,88,80,1.000000,1.000000,211.891931,48452.000000,1.000000
-6.86725000,-8.16275000,-1.53350001,84,90,81,1.000000,1.000000,211.891931,48517.000000,1.000000
-6.86974999,-8.16199999,-1.53299999,90,96,83,1.000000,1.000000,211.912485,48605.000000,1.000000
-6.86950001,-8.16150000,-1.53049999,94,97,84,1.000000,1.000000,211.912470,49020.000000,1.000000
-6.86974999,-8.16300001,-1.52724998,93,99,84,1.000000,1.000000,211.912470,48867.000000,1.000000
-6.87175003,-8.15975001,-1.52574997,83,93,76,1.000000,1.000000,211.933023,48561.000000,1.000000
-6.86574999,-8.16475000,-1.53275000,84,89,82,1.000000,1.000000,211.871378,47447.000000,1.000000
-6.86574999,-8.16550001,-1.52974998,93,97,88,1.000000,1.000000,211.871378,49631.000000,1.000000
-6.86749998,-8.16375001,-1.53049999,94,98,87,1.000000,1.000000,211.891931,48954.000000,1.000000
-6.86550000,-8.16399999,-1.52775001,95,101,87,1.000000,1.000000,211.871378,48823.000000,1.000000
-6.86725000,-8.16300001,-1.52799999,94,100,86,1.000000,1.000000,211.891916,49828.000000,1.000000
-6.87149999,-8.15874999,-1.52875000,89,98,82,1.000000,1.000000,211.933023,48386.000000,1.000000
-6.86950001,-8.16175001,-1.52500003,93,101,85,1.000000,1.000000,211.912470,47840.000000,1.000000
-6.86924997,-8.16025000,-1.52299999,95,104,85,1.000000,1.000000,211.912470,47665.000000,1.000000
-6.87149999,-8.15975001,-1.52025002,89,102,80,1.000000,1.000000,211.933008,47141.000000,1.000000
-6.86899999,-8.15999999,-1.52050000,92,101,80,1.000000,1.000000,211.912455,47622.000000,1.000000
-6.86899999,-8.15999999,-1.51775002,106,117,95,1.000000,1.000000,211.912455,48495.000000,1.000000
-6.86749998,-8.16399999,-1.52500003,85,92,76,1.000000,1.000000,211.891916,49194.000000,1.000000
-6.86700001,-8.16250001,-1.52299999,97,104,86,1.000000,1.000000,211.891916,49216.000000,1.000000
-6.86700001,-8.16225000,-1.52050000,104,112,91,1.000000,1.000000,211.891916,49391.000000,1.000000
-6.86700001,-8.16250001,-1.51749998,95,104,83,1.000000,1.000000,211.891901,47949.000000,1.000000
-6.87200001,-8.16124999,-1.51674997,122,136,113,1.000000,1.000000,211.933008,48779.000000,1.000000
-6.86950001,-8.16175001,-1.51450001,106,117,95,1.000000,1.000000,211.912455,49413.000000,1.000000
-6.86924997,-8.16100000,-1.51200002,107,120,99,1.000000,1.000000,211.912455,49020.000000,1.000000
-6.86725000,-8.16300001,-1.51450001,92,101,80,1.000000,1.000000,211.891901,48190.000000,1.000000
-6.86674997,-8.16199999,-1.51249998,97,106,85,1.000000,1.000000,211.891901,49653.000000,1.000000
-6.86674997,-8.16199999,-1.50975000,99,110,91,1.000000,1.000000,211.891901,48517.000000,1.000000
-6.86950001,-8.16175001,-1.50900000,110,123,103,1.000000,1.000000,211.912439,49194.000000,1.000000
-6.87149999,-8.16025000,-1.49849998,89,95,91,1.000000,1.000000,211.932978,48867.000000,1.000000
-6.87125000,-8.15874999,-1.52350002,79,91,71,1.000000,1.000000,211.933008,46092.000000,1.000000
-6.87625000,-8.15150001,-1.49924999,80,86,77,1.000000,1.000000,211.994623,41702.000000,1.000000
-6.87649998,-8.15299999,-1.49325001,82,88,79,1.000000,1.000000,211.994623,45677.000000,1.000000
-6.87775001,-8.15000000,-1.49500000,80,88,74,1.000000,1.000000,212.015177,43034.000000,1.000000
-6.87499997,-8.15624999,-1.49975001,69,74,68,1.000000,1.000000,211.974085,47207.000000,1.000000
-6.87249997,-8.15624999,-1.50075000,82,89,83,1.000000,1.000000,211.953531,47075.000000,1.000000
-6.87224999,-8.15575000,-1.49825000,96,101,97,1.000000,1.000000,211.953531,47884.000000,1.000000
-6.87499997,-8.15650000,-1.49699997,82,87,82,1.000000,1.000000,211.974085,47469.000000,1.000000
-6.87275002,-8.15749999,-1.49500000,90,100,92,1.000000,1.000000,211.953531,49129.000000,1.000000
-6.87125000,-8.15874999,-1.49650001,104,110,107,1.000000,1.000000,211.932978,49238.000000,1.000000
-6.87425003,-8.15374999,-1.49550002,89,96,88,1.000000,1.000000,211.974070,47075.000000,1.000000
-6.87300000,-8.15925001,-1.47799998,95,100,96,1.000000,1.000000,211.953501,48605.000000,1.000000
-6.86850003,-8.15925001,-1.47799998,100,102,99,1.000000,1.000000,211.912409,49872.000000,1.000000
-6.86850003,-8.15975001,-1.46974998,105,109,108,1.000000,1.000000,211.912394,49784.000000,1.000000
-6.87649998,-8.15275001,-1.49075001,87,94,87,1.000000,1.000000,211.994623,45918.000000,1.000000
-6.87649998,-8.15275001,-1.48800003,100,108,100,1.000000,1.000000,211.994623,46660.000000,1.000000
-6.87649998,-8.15249999,-1.48549997,97,104,96,1.000000,1.000000,211.994608,46639.000000,1.000000
-6.87775001,-8.14900001,-1.49300002,77,85,72,1.000000,1.000000,212.015177,42706.000000,1.000000
-6.87649998,-8.15325000,-1.47724997,100,110,102,1.000000,1.000000,211.994608,47818.000000,1.000000
-6.87775001,-8.15000000,-1.48425000,104,115,100,1.000000,1.000000,212.015161,45503.000000,1.000000
-6.87750003,-8.15000000,-1.48175000,109,120,106,1.000000,1.000000,212.015161,45787.000000,1.000000
-6.87775001,-8.15025001,-1.47874998,109,120,110,1.000000,1.000000,212.015146,46289.000000,1.000000
-6.87249997,-8.15725001,-1.49225002,99,109,101,1.000000,1.000000,211.953516,47665.000000,1.000000
-6.87249997,-8.15650000,-1.49000000,98,105,98,1.000000,1.000000,211.953516,48211.000000,1.000000
-6.87100002,-8.15824999,-1.49150001,109,115,110,1.000000,1.000000,211.932978,47862.000000,1.000000
-6.86850003,-8.15874999,-1.49174999,106,112,108,1.000000,1.000000,211.912424,48845.000000,1.000000
-6.87450001,-8.15499999,-1.49250000,97,104,97,1.000000,1.000000,211.974070,46704.000000,1.000000
-6.87474999,-8.15650000,-1.48900002,103,109,103,1.000000,1.000000,211.974070,48736.000000,1.000000
-6.87224999,-8.15575000,-1.48750000,89,96,89,1.000000,1.000000,211.953516,48430.000000,1.000000
-6.87474999,-8.15624999,-1.48650002,96,102,97,1.000000,1.000000,211.974070,49063.000000,1.000000
-6.87100002,-8.15850001,-1.48874997,107,114,107,1.000000,1.000000,211.932962,48080.000000,1.000000
-6.86850003,-8.15874999,-1.48900002,124,129,124,1.000000,1.000000,211.912424,49369.000000,1.000000
-6.86850003,-8.15900000,-1.48599999,94,99,93,1.000000,1.000000,211.912409,49347.000000,1.000000
-6.87050000,-8.15700000,-1.48675000,91,99,91,1.000000,1.000000,211.932962,48605.000000,1.000000
-6.87474999,-8.15600001,-1.48374998,89,96,89,1.000000,1.000000,211.974070,49391.000000,1.000000
-6.87224999,-8.15650000,-1.48449998,82,89,82,1.000000,1.000000,211.953516,48823.000000,1.000000
-6.87224999,-8.15624999,-1.48199999,82,88,84,1.000000,1.000000,211.953516,48452.000000,1.000000
-6.87074998,-8.15800001,-1.48350000,76,81,75,1.000000,1.000000,211.932962,49478.000000,1.000000
-6.86824998,-8.15749999,-1.48425000,80,85,79,1.000000,1.000000,211.912409,49173.000000,1.000000
-6.87025002,-8.15575000,-1.48175000,80,85,81,1.000000,1.000000,211.932962,48779.000000,1.000000
-6.87474999,-8.15624999,-1.48100000,95,102,96,1.000000,1.000000,211.974054,48168.000000,1.000000
-6.87474999,-8.15675001,-1.47825002,97,105,98,1.000000,1.000000,211.974054,48758.000000,1.000000
-6.87050000,-8.15675001,-1.47874998,96,101,97,1.000000,1.000000,211.932962,47884.000000,1.000000
-6.87574998,-8.14975001,-1.48400002,103,112,102,1.000000,1.000000,211.994608,46464.000000,1.000000
-6.87600002,-8.15125000,-1.48075002,106,116,106,1.000000,1.000000,211.994608,47316.000000,1.000000
-6.87224999,-8.15675001,-1.47650003,98,104,102,1.000000,1.000000,211.953501,49194.000000,1.000000
-6.87224999,-8.15675001,-1.47374999,87,92,88,1.000000,1.000000,211.953501,49347.000000,1.000000
-6.86824998,-8.15824999,-1.47575002,99,103,102,1.000000,1.000000,211.912409,49173.000000,1.000000
-6.87025002,-8.15600001,-1.47650003,98,104,102,1.000000,1.000000,211.932947,48692.000000,1.000000
-6.87025002,-8.15600001,-1.47374999,94,99,95,1.000000,1.000000,211.932947,49784.000000,1.000000
-6.87450001,-8.15499999,-1.47624999,92,99,94,1.000000,1.000000,211.974054,49391.000000,1.000000
-6.87450001,-8.15499999,-1.47350001,87,94,87,1.000000,1.000000,211.974054,48517.000000,1.000000
-6.87200001,-8.15575000,-1.47149997,84,89,84,1.000000,1.000000,211.953501,49216.000000,1.000000
-6.86999998,-8.15475001,-1.47175001,97,102,98,1.000000,1.000000,211.932947,49915.000000,1.000000
-6.86800000,-8.15800001,-1.47325002,103,107,106,1.000000,1.000000,211.912394,49216.000000,1.000000
-6.88049999,-8.15275001,-1.42925005,85,90,86,1.000000,1.000000,212.035639,49981.000000,1.000000
-6.88500002,-8.15299999,-1.42175000,72,74,69,1.000000,1.000000,212.076731,49260.000000,1.000000
-6.87875000,-8.15675001,-1.42574995,86,94,91,1.000000,1.000000,212.015085,49216.000000,1.000000
-6.88275001,-8.15174999,-1.42724996,80,85,81,1.000000,1.000000,212.056192,49653.000000,1.000000
-6.88299999,-8.15249999,-1.42399996,85,87,83,1.000000,1.000000,212.056177,48867.000000,1.000000
-6.88049999,-8.15299999,-1.42399996,88,91,88,1.000000,1.000000,212.035639,49042.000000,1.000000
-6.88450000,-8.15100001,-1.42549997,64,66,60,1.000000,1.000000,212.076731,49129.000000,1.000000
-6.88325003,-8.15400000,-1.42100006,86,91,85,1.000000,1.000000,212.056177,49347.000000,1.000000
-6.88074997,-8.15450000,-1.42074996,88,93,89,1.000000,1.000000,212.035623,49544.000000,1.000000
-6.88025001,-8.15275001,-1.41874998,106,113,106,1.000000,1.000000,212.035623,49216.000000,1.000000
-6.87775001,-8.15325000,-1.41924994,95,102,94,1.000000,1.000000,212.015070,49653.000000,1.000000
-6.88025001,-8.15249999,-1.41625004,130,140,130,1.000000,1.000000,212.035623,48474.000000,1.000000
-6.87824997,-8.15525000,-1.41574996,109,117,104,1.000000,1.000000,212.015070,49129.000000,1.000000
-6.91725001,-8.13475000,-1.36624997,46,58,37,1.000000,1.000000,212.405451,48889.000000,1.000000
-6.91450003,-8.13300001,-1.36550003,60,75,49,1.000000,1.000000,212.384897,48823.000000,1.000000
-6.91250000,-8.13350000,-1.36525004,71,88,56,1.000000,1.000000,212.364344,48561.000000,1.000000
-6.91225001,-8.13199999,-1.36850005,58,73,44,1.000000,1.000000,212.364359,46901.000000,1.000000
-6.91000000,-8.13250001,-1.36850005,62,78,45,1.000000,1.000000,212.343805,48583.000000,1.000000
-6.91050002,-8.13475000,-1.36499994,77,93,56,1.000000,1.000000,212.343805,49522.000000,1.000000
-6.89250001,-8.13524999,-1.36525004,91,103,91,1.000000,1.000000,212.179392,48889.000000,1.000000
-6.89624998,-8.13250001,-1.36599999,100,113,101,1.000000,1.000000,212.220499,48408.000000,1.000000
-6.91674999,-8.13225000,-1.36449998,47,60,37,2.000000,1.000000,212.405451,46835.000000,1.000000
-6.91674999,-8.13274999,-1.36175006,51,66,41,2.000000,1.000000,212.405451,42663.000000,1.000000
-6.91250000,-8.13300001,-1.36299997,68,83,50,2.000000,1.000000,212.364344,46573.000000,1.000000
-6.91450003,-8.13324999,-1.36274999,65,79,52,2.000000,1.000000,212.384897,46573.000000,1.000000
-6.89474997,-8.13725000,-1.36449998,92,104,93,1.000000,1.000000,212.199945,48736.000000,1.000000
-6.89600000,-8.13199999,-1.36350005,121,133,118,1.000000,1.000000,212.220499,49085.000000,1.000000
-6.89425001,-8.13500001,-1.36299997,90,102,90,1.000000,1.000000,212.199945,48932.000000,1.000000
-6.89374998,-8.13274999,-1.36124998,114,126,112,1.000000,1.000000,212.199945,49478.000000,1.000000
-6.89825001,-8.13074999,-1.36449998,91,104,87,1.000000,1.000000,212.241037,49457.000000,1.000000
-6.89825001,-8.13074999,-1.36200004,93,106,88,1.000000,1.000000,212.241037,50134.000000,1.000000
-6.89575002,-8.13100000,-1.36124998,130,143,127,1.000000,1.000000,212.220499,48648.000000,1.000000
-6.89374998,-8.13324999,-1.35850006,108,122,105,1.000000,1.000000,212.199945,50068.000000,1.000000
-6.89549998,-8.12925001,-1.35949998,122,138,118,1.000000,1.000000,212.220484,49194.000000,1.000000
-6.89350000,-8.13175001,-1.35649996,102,116,101,1.000000,1.000000,212.199930,49588.000000,1.000000
-6.89325002,-8.13050001,-1.35425001,77,94,80,1.000000,1.000000,212.199930,49872.000000,1.000000
-6.89524999,-8.12850001,-1.35449999,89,106,90,1.000000,1.000000,212.220484,50025.000000,1.000000
-6.89275000,-8.12900000,-1.35225003,78,96,84,1.000000,1.000000,212.199930,49260.000000,1.000000
-6.89224997,-8.13449999,-1.36274999,86,98,86,1.000000,1.000000,212.179392,48998.000000,1.000000
-6.89199999,-8.13375001,-1.36050003,107,119,105,1.000000,1.000000,212.179392,49326.000000,1.000000
-6.88925001,-8.13225000,-1.35875004,103,116,106,1.000000,1.000000,212.158838,49850.000000,1.000000
-6.89124999,-8.13050001,-1.35925000,112,126,111,1.000000,1.000000,212.179392,49391.000000,1.000000
-6.89100000,-8.12900000,-1.35725003,104,119,106,1.000000,1.000000,212.179392,48758.000000,1.000000
-6.88549999,-8.13550000,-1.34999996,127,146,139,1.000000,1.000000,212.117731,49981.000000,1.000000
-6.88925001,-8.13225000,-1.35624998,103,120,109,1.000000,1.000000,212.158838,49020.000000,1.000000
-6.88724998,-8.13425001,-1.35600000,83,99,94,1.000000,1.000000,212.138285,49915.000000,1.000000
-6.88700000,-8.13350000,-1.35375004,115,134,128,1.000000,1.000000,212.138285,50724.000000,1.000000
-6.88525000,-8.13425001,-1.35324996,116,134,131,1.000000,1.000000,212.117731,50330.000000,1.000000
-6.88900003,-8.13100000,-1.35400002,116,136,126,1.000000,1.000000,212.158838,50003.000000,1.000000
-6.89075002,-8.12874999,-1.35499995,88,106,94,1.000000,1.000000,212.179377,49282.000000,1.000000
-6.88900003,-8.13199999,-1.35100000,125,146,137,1.000000,1.000000,212.158823,49544.000000,1.000000
-6.88649997,-8.13199999,-1.35174995,128,149,142,1.000000,1.000000,212.138285,50680.000000,1.000000
-6.89049998,-8.12775000,-1.35275000,89,109,98,1.000000,1.000000,212.179377,49173.000000,1.000000
-6.89075002,-8.12900000,-1.34949999,96,116,105,1.000000,1.000000,212.179377,48452.000000,1.000000
-6.88874999,-8.13125001,-1.34875005,107,127,118,1.000000,1.000000,212.158823,48867.000000,1.000000
-6.89075002,-8.12850001,-1.34700006,97,115,106,1.000000,1.000000,212.179377,48299.000000,1.000000
-7.15550003,-8.14625000,-0.93275004,112,114,75,1.000000,1.000000,214.583200,41898.000000,1.000000
-7.15225002,-8.14200001,-0.93450003,105,110,68,1.000000,1.000000,214.562647,42422.000000,1.000000
-7.15825001,-8.13399999,-0.93800002,122,125,96,1.000000,1.000000,214.624292,45437.000000,1.000000
-7.15325001,-8.15200000,-0.92925005,112,114,75,1.000000,1.000000,214.562647,42728.000000,1.000000
-7.15075001,-8.14950000,-0.93100005,99,102,65,1.000000,1.000000,214.542093,40937.000000,1.000000
-7.15349999,-8.15374999,-0.92650002,120,120,86,1.000000,1.000000,214.562632,42073.000000,1.000000
-7.15075001,-8.14950000,-0.92849999,115,113,80,1.000000,1.000000,214.542093,43209.000000,1.000000
-7.15049997,-8.15049999,-0.92574995,99,96,64,1.000000,1.000000,214.542078,44738.000000,1.000000
-7.15349999,-8.15275001,-0.92425006,163,160,132,1.000000,1.000000,214.562632,43449.000000,1.000000
-7.15124998,-8.15525000,-0.92224997,112,109,83,1.000000,1.000000,214.542078,45000.000000,1.000000
-7.14900002,-8.15275001,-0.92199998,85,84,59,1.000000,1.000000,214.521524,45044.000000,1.000000
-7.14850000,-8.14750000,-0.92825001,109,106,74,1.000000,1.000000,214.521540,44148.000000,1.000000
-7.14850000,-8.14750000,-0.92600005,89,86,55,1.000000,1.000000,214.521540,44454.000000,1.000000
-7.18600002,-8.07800000,-1.24924999,85,107,72,1.000000,1.000000,214.912409,46180.000000,1.000000
-7.18425003,-8.07750001,-1.25175004,87,112,73,2.000000,1.000000,214.891855,44585.000000,1.000000
-7.18425003,-8.07774999,-1.24900001,82,105,69,1.000000,1.000000,214.891855,46595.000000,1.000000
-7.18600002,-8.07724999,-1.25200003,97,119,82,2.000000,1.000000,214.912409,43012.000000,1.000000
-7.18149999,-8.07600000,-1.25175004,55,75,43,2.000000,1.000000,214.871317,44236.000000,1.000000
-7.18149999,-8.07550000,-1.24949997,52,71,40,1.000000,1.000000,214.871302,45197.000000,1.000000
-7.07049999,-8.08750000,-1.21400004,69,89,60,1.000000,1.000000,213.864298,44629.000000,1.000000
