//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4474
-6.78524998,-8.02549999,-0.39374989,146,154,101,2.000000,1.000000,229.802515,33663.000000,0.000000
-6.78599998,-8.02000000,-0.39574998,154,167,96,1.000000,1.000000,229.761423,38228.000000,0.000000
-6.78575000,-8.01974999,-0.39350002,148,163,97,2.000000,1.000000,229.761408,32243.000000,0.000000
-6.78699997,-8.01700001,-0.39849990,118,119,53,1.000000,1.000000,229.740869,38840.000000,0.000000
-6.78750000,-8.01425000,-0.39924996,142,131,65,1.000000,1.000000,229.720316,39517.000000,0.000000
-6.78750000,-8.01175000,-0.39849990,179,168,91,1.000000,1.000000,229.699762,39888.000000,0.000000
-6.78575000,-8.01625000,-0.39574998,162,169,90,1.000000,1.000000,229.740869,39452.000000,0.000000
-6.78725001,-8.01750000,-0.39374989,173,182,113,2.000000,1.000000,229.740869,37726.000000,0.000000
-6.78699997,-8.01399999,-0.39674991,161,155,75,1.000000,1.000000,229.720316,40020.000000,0.000000
-6.78750000,-8.01149999,-0.39600008,171,164,93,1.000000,1.000000,229.699762,40631.000000,0.000000
-6.78699997,-8.01399999,-0.39425009,187,188,115,1.000000,1.000000,229.720316,39736.000000,0.000000
-6.78900001,-8.01250001,-0.39374989,185,184,114,2.000000,1.000000,229.699762,37573.000000,0.000000
-6.77624998,-8.04024999,-0.39849990,54,60,32,2.000000,1.000000,229.946375,37682.000000,0.000000
-6.77274999,-8.04050001,-0.39799994,60,64,33,2.000000,1.000000,229.966913,39080.000000,0.000000
-6.77500001,-8.03650000,-0.39825004,64,75,45,2.000000,1.000000,229.925821,35672.000000,0.000000
-6.77475003,-8.04225000,-0.39600008,56,62,24,2.000000,1.000000,229.966913,37289.000000,0.000000
-6.77549997,-8.03975000,-0.39574998,59,68,32,2.000000,1.000000,229.946360,34733.000000,0.000000
-6.77449998,-8.04199999,-0.39350002,91,98,55,2.000000,1.000000,229.966913,24400.000000,0.000000
-6.77425000,-8.03899999,-0.39324992,87,98,56,2.000000,1.000000,229.946360,25689.000000,0.000000
-6.77500001,-8.03650000,-0.39574998,70,84,46,2.000000,1.000000,229.925821,37027.000000,0.000000
-6.77624998,-8.03725000,-0.39350002,83,99,54,2.000000,1.000000,229.925806,27546.000000,0.000000
-6.78150001,-8.03150000,-0.39425009,67,83,46,2.000000,1.000000,229.864160,34252.000000,0.000000
-6.77774999,-8.03475001,-0.39700001,83,100,62,2.000000,1.000000,229.905268,38032.000000,0.000000
-6.77725002,-8.03200000,-0.39650004,80,98,60,2.000000,1.000000,229.884714,38447.000000,0.000000
-6.77925000,-8.03350001,-0.39425009,84,102,59,2.000000,1.000000,229.884714,31566.000000,0.000000
-6.77774999,-8.03475001,-0.39449995,85,104,58,2.000000,1.000000,229.905268,32592.000000,0.000000
-6.77874997,-8.02975001,-0.39624994,70,86,50,2.000000,1.000000,229.864160,38228.000000,0.000000
-6.78075001,-8.02775001,-0.39475005,70,81,40,3.000000,1.000000,229.843607,38163.000000,0.000000
-6.78024998,-8.02475001,-0.39825004,49,58,26,2.000000,1.000000,229.823069,35039.000000,0.000000
-6.78150001,-8.02275001,-0.39825004,62,68,32,2.000000,1.000000,229.802515,35825.000000,0.000000
-6.78274998,-8.02349999,-0.39574998,116,123,74,2.000000,1.000000,229.802515,38425.000000,0.000000
-6.78124997,-8.02549999,-0.39350002,142,148,101,2.000000,1.000000,229.823069,33095.000000,0.000000
-6.77975002,-8.02700000,-0.39700001,56,67,32,2.000000,1.000000,229.843622,37813.000000,0.000000
-6.78075001,-8.02525001,-0.39600008,76,84,45,2.000000,1.000000,229.823069,40282.000000,0.000000
-6.78250000,-8.02000000,-0.39600008,136,149,90,1.000000,1.000000,229.781961,38621.000000,0.000000
-6.78475002,-8.02174999,-0.39399999,137,151,90,2.000000,1.000000,229.781961,34274.000000,0.000000
-6.78274998,-8.01774999,-0.39799994,121,129,71,1.000000,1.000000,229.761423,37988.000000,0.000000
-6.80475000,-7.99674999,-0.39574998,177,184,85,3.000000,1.000000,229.514811,32723.000000,0.000000
-6.79050002,-8.01050000,-0.40125006,194,185,89,2.000000,1.000000,229.679224,36983.000000,0.000000
-6.79174999,-8.00574999,-0.40125006,130,137,68,1.000000,1.000000,229.638117,38600.000000,0.000000
-6.79525003,-7.99900000,-0.40149992,111,140,54,1.000000,1.000000,229.576471,40063.000000,0.000000
-6.79775003,-7.99749999,-0.40175002,127,153,62,1.000000,1.000000,229.555918,39692.000000,0.000000
-6.78924999,-8.00975000,-0.39849990,177,171,84,1.000000,1.000000,229.679224,39561.000000,0.000000
-6.79024997,-8.00449999,-0.39849990,140,150,72,1.000000,1.000000,229.638117,39146.000000,0.000000
-6.78950003,-8.00675001,-0.39924996,147,141,55,1.000000,1.000000,229.658670,38665.000000,0.000000
-6.78999999,-8.01024999,-0.39374989,181,180,105,2.000000,1.000000,229.679209,33182.000000,0.000000
-6.78924999,-8.00975000,-0.39624994,164,159,84,1.000000,1.000000,229.679224,39736.000000,0.000000
-6.78999999,-8.00699999,-0.39449995,160,167,75,3.000000,1.000000,229.658670,32286.000000,0.000000
-6.78800002,-8.00550001,-0.39674991,149,152,56,1.000000,1.000000,229.658670,38141.000000,0.000000
-6.78924999,-8.00374999,-0.39600008,139,153,60,1.000000,1.000000,229.638117,37070.000000,0.000000
-6.79574999,-8.00199999,-0.39749997,121,140,45,2.000000,1.000000,229.597010,36109.000000,0.000000
-6.79975000,-7.99600001,-0.40049999,148,170,69,1.000000,1.000000,229.535364,38010.000000,0.000000
-6.80050001,-7.99624999,-0.39799994,168,186,72,3.000000,1.000000,229.535364,37660.000000,0.000000
-6.79800001,-7.99775000,-0.39950006,130,152,47,1.000000,1.000000,229.555918,40456.000000,0.000000
-6.80149999,-7.99700000,-0.39574998,194,204,101,3.000000,1.000000,229.535364,34536.000000,0.000000
-6.79999998,-7.99924999,-0.39475005,211,217,118,3.000000,1.000000,229.555918,32243.000000,0.000000
-6.79800001,-7.99749999,-0.39674991,174,189,72,3.000000,1.000000,229.555918,37267.000000,0.000000
-6.79274997,-7.99975001,-0.39950006,116,137,57,1.000000,1.000000,229.597025,38600.000000,0.000000
-6.79125002,-8.00225001,-0.39875000,127,141,65,1.000000,1.000000,229.617563,37704.000000,0.000000
-6.79400000,-7.99799999,-0.39875000,115,137,42,1.000000,1.000000,229.576471,38621.000000,0.000000
-6.79150000,-8.00249999,-0.39624994,130,147,53,2.000000,1.000000,229.617563,36437.000000,0.000000
-6.79249999,-7.99975001,-0.39449995,129,146,43,2.000000,1.000000,229.597010,33401.000000,0.000000
-6.78750000,-8.00275000,-0.39324992,147,158,61,2.000000,1.000000,229.638117,32417.000000,0.000000
-6.78975001,-8.00100001,-0.39374989,130,146,45,3.000000,1.000000,229.617563,33204.000000,0.000000
-6.79300001,-7.99749999,-0.39624994,136,152,49,2.000000,1.000000,229.576471,34689.000000,0.000000
-6.79300001,-7.99749999,-0.39374989,169,182,78,2.000000,1.000000,229.576456,29927.000000,0.000000
-6.80225000,-7.99525001,-0.39799994,166,179,68,2.000000,1.000000,229.514811,36175.000000,0.000000
-6.80450001,-7.99350001,-0.39825004,154,164,49,2.000000,1.000000,229.494272,29032.000000,0.000000
-6.80300000,-7.99224999,-0.39574998,151,158,46,2.000000,1.000000,229.494257,25886.000000,0.000000
-6.80249998,-7.99525001,-0.39324992,189,192,100,3.000000,1.000000,229.514811,24575.000000,0.000000
-6.80074999,-7.99424999,-0.40024989,154,170,64,2.000000,1.000000,229.514826,37529.000000,0.000000
-6.80200002,-7.99150001,-0.40049999,158,171,68,2.000000,1.000000,229.494272,29468.000000,0.000000
-6.79975000,-7.98425000,-0.40075009,173,191,88,2.000000,1.000000,229.453165,13369.000000,0.000000
-6.79849997,-7.98599999,-0.39849990,159,176,75,2.000000,1.000000,229.473719,15553.000000,0.000000
-6.80025002,-7.98725002,-0.39624994,138,156,38,2.000000,1.000000,229.473719,13762.000000,0.000000
-6.78800002,-8.01800000,-0.39125007,169,172,118,2.000000,1.000000,229.740854,31544.000000,0.000000
-6.79150000,-8.01450001,-0.39175003,169,171,100,2.000000,1.000000,229.699762,29774.000000,0.000000
-6.78875002,-8.01500001,-0.39199989,182,186,127,2.000000,1.000000,229.720316,33532.000000,0.000000
-6.78699997,-8.01724999,-0.38875001,174,175,105,2.000000,1.000000,229.740854,21757.000000,0.000000
-6.77725002,-8.03449999,-0.39199989,90,109,59,2.000000,1.000000,229.905252,16296.000000,0.000000
-6.77800003,-8.03225001,-0.39149993,73,90,43,2.000000,1.000000,229.884714,18677.000000,0.000000
-6.78250000,-8.02900000,-0.39250010,134,143,101,3.000000,1.000000,229.843607,28900.000000,0.000000
-6.77949998,-8.03025000,-0.39149993,80,93,54,2.000000,1.000000,229.864160,22478.000000,0.000000
-6.76650003,-8.03925001,-0.39149993,132,142,86,2.000000,1.000000,229.987467,11883.000000,0.000000
-6.78174999,-8.02250000,-0.39075010,152,144,99,2.000000,1.000000,229.802515,20818.000000,0.000000
-6.77774999,-8.02299999,-0.39050000,181,184,145,2.000000,1.000000,229.823053,20097.000000,0.000000
-6.77475003,-8.02674999,-0.38849991,113,124,80,3.000000,1.000000,229.864160,10507.000000,0.000000
-6.77975002,-8.01800000,-0.39075010,121,130,73,2.000000,1.000000,229.781961,22631.000000,0.000000
-6.77874997,-8.01474999,-0.39000004,124,135,71,2.000000,1.000000,229.761408,23723.000000,0.000000
-6.78024998,-8.01575001,-0.38775008,141,145,65,2.000000,1.000000,229.761408,11359.000000,0.000000
-6.78550002,-8.01300000,-0.38900011,163,162,78,2.000000,1.000000,229.720301,20883.000000,0.000000
-6.79849997,-7.99775000,-0.39199989,211,215,134,2.000000,1.000000,229.555902,23264.000000,0.000000
-6.78900001,-8.00050001,-0.39099997,128,141,40,3.000000,1.000000,229.617563,26104.000000,0.000000
-6.79125002,-7.99874999,-0.39199989,138,155,52,2.000000,1.000000,229.597010,25427.000000,0.000000
-6.79274997,-7.99725001,-0.39125007,190,203,110,2.000000,1.000000,229.576456,19551.000000,0.000000
-6.79749999,-7.99424999,-0.39274996,207,211,127,3.000000,1.000000,229.535364,26716.000000,0.000000
-6.79700002,-7.99375000,-0.39024990,204,207,123,3.000000,1.000000,229.535349,12932.000000,0.000000
-6.79800001,-7.99174999,-0.39000004,191,196,95,4.000000,1.000000,229.514811,11293.000000,0.000000
-6.80099997,-7.99099999,-0.39300006,158,164,58,2.000000,1.000000,229.494257,15597.000000,0.000000
-6.78475002,-8.00650000,-0.39075010,192,194,112,2.000000,1.000000,229.679209,22391.000000,0.000000
-6.78199998,-8.00150000,-0.39099997,171,176,93,2.000000,1.000000,229.658655,24510.000000,0.000000
-6.78375003,-7.99999999,-0.39024990,150,158,66,2.000000,1.000000,229.638117,25820.000000,0.000000
-6.78550002,-8.00150000,-0.38825005,152,157,64,3.000000,1.000000,229.638102,13849.000000,0.000000
-6.78174999,-8.00124999,-0.38849991,177,181,99,3.000000,1.000000,229.658655,13980.000000,0.000000
-6.78475002,-7.99749999,-0.38799994,130,138,37,4.000000,1.000000,229.617563,11708.000000,0.000000
-6.78475002,-7.99450000,-0.38849991,140,153,53,2.000000,1.000000,229.597010,11228.000000,0.000000
-6.72325000,-8.12525000,-1.53100001,126,133,64,2.000000,1.000000,210.699976,13827.000000,0.000000
-6.72325000,-8.12624999,-1.52775001,123,130,62,2.000000,1.000000,210.699976,11534.000000,0.000000
-6.71825001,-8.12624999,-1.52649998,115,120,58,2.000000,1.000000,210.658869,21014.000000,0.000000
-7.26699999,-8.17050000,-1.20750003,50,66,45,2.000000,1.000000,215.570002,21954.000000,0.000000
-7.25874999,-8.18325000,-1.19775002,46,58,35,2.000000,1.000000,215.487802,13369.000000,0.000000
-7.25224999,-8.18624999,-1.19450002,47,66,36,2.000000,1.000000,215.426142,18175.000000,0.000000
-7.25424999,-8.18325000,-1.19549995,64,88,49,2.000000,1.000000,215.446695,21495.000000,0.000000
-7.24550000,-8.18525000,-1.19300001,47,51,37,2.000000,1.000000,215.364496,17869.000000,0.000000
-7.26725000,-8.17550000,-1.20324998,44,56,36,2.000000,1.000000,215.570002,34886.000000,0.000000
-7.26499999,-8.17799999,-1.20199996,50,60,41,2.000000,1.000000,215.549448,26629.000000,0.000000
-7.26725000,-8.17625000,-1.20049994,44,54,37,2.000000,1.000000,215.570002,35585.000000,0.000000
-7.26275000,-8.17950000,-1.19999998,45,54,37,2.000000,1.000000,215.528894,25318.000000,0.000000
-7.26725000,-8.17500000,-1.19824999,39,49,33,2.000000,1.000000,215.569986,28136.000000,0.000000
-7.26475001,-8.17575001,-1.19800001,46,57,40,2.000000,1.000000,215.549448,30102.000000,0.000000
-7.26249999,-8.17674999,-1.19849997,43,54,37,2.000000,1.000000,215.528894,32767.000000,0.000000
-7.26049999,-8.17525001,-1.19849997,41,52,34,2.000000,1.000000,215.508341,32527.000000,0.000000
-7.26899999,-8.17325001,-1.20425003,44,56,39,2.000000,1.000000,215.590555,35083.000000,0.000000
-7.27125001,-8.17250000,-1.20349997,45,54,40,2.000000,1.000000,215.611093,37180.000000,0.000000
-7.27125001,-8.17175000,-1.20125001,39,45,34,2.000000,1.000000,215.611093,31085.000000,0.000000
-7.26875001,-8.17200001,-1.20225006,40,48,33,2.000000,1.000000,215.590540,37857.000000,0.000000
-7.26875001,-8.17325001,-1.19925004,38,46,32,2.000000,1.000000,215.590540,29468.000000,0.000000
-7.26449999,-8.17325001,-1.20125001,53,64,47,2.000000,1.000000,215.549448,32549.000000,0.000000
-7.26049999,-8.17450001,-1.20125001,44,53,36,2.000000,1.000000,215.508341,25689.000000,0.000000
-7.26499999,-8.17799999,-1.19475000,39,52,34,2.000000,1.000000,215.549433,19791.000000,0.000000
-7.26225001,-8.17575001,-1.19625001,42,56,36,2.000000,1.000000,215.528894,29163.000000,0.000000
-7.26049999,-8.17500000,-1.19625001,42,57,33,2.000000,1.000000,215.508341,29818.000000,0.000000
-7.25999999,-8.17099999,-1.19524997,48,66,41,2.000000,1.000000,215.508341,15641.000000,0.000000
-7.26175001,-8.17050000,-1.19575005,49,65,44,2.000000,1.000000,215.528879,13172.000000,0.000000
-7.25600001,-8.18000000,-1.19724994,63,82,50,2.000000,1.000000,215.467249,23155.000000,0.000000
-7.25799999,-8.17575001,-1.19800001,52,66,41,2.000000,1.000000,215.487787,29796.000000,0.000000
-7.25825000,-8.17700001,-1.19499999,49,67,39,2.000000,1.000000,215.487787,34121.000000,0.000000
-7.25575000,-8.17775001,-1.19549995,61,82,48,2.000000,1.000000,215.467234,32352.000000,0.000000
-7.25825000,-8.17750000,-1.19250005,50,69,40,2.000000,1.000000,215.487787,23876.000000,0.000000
-7.25575000,-8.17849999,-1.19275003,57,77,43,2.000000,1.000000,215.467234,33160.000000,0.000000
-7.25150001,-8.17825001,-1.19499999,52,68,38,2.000000,1.000000,215.426142,33160.000000,0.000000
-7.25375000,-8.17575001,-1.19600003,66,88,50,2.000000,1.000000,215.446695,31587.000000,0.000000
-7.25150001,-8.17775001,-1.19275003,55,72,40,2.000000,1.000000,215.426142,37136.000000,0.000000
-7.25625000,-8.18200000,-1.18899994,57,76,43,2.000000,1.000000,215.467234,20621.000000,0.000000
-7.25400001,-8.17875000,-1.19224995,66,86,49,2.000000,1.000000,215.446680,34034.000000,0.000000
-7.25424999,-8.18075000,-1.18899994,69,88,51,2.000000,1.000000,215.446680,21473.000000,0.000000
-7.25174999,-8.17924999,-1.18975001,53,70,38,2.000000,1.000000,215.426126,28114.000000,0.000000
-7.24950001,-8.18075000,-1.19475000,44,56,34,2.000000,1.000000,215.405588,28485.000000,0.000000
-7.24774999,-8.18174999,-1.19400006,38,46,28,2.000000,1.000000,215.385035,27153.000000,0.000000
-7.24500001,-8.17900001,-1.19275003,47,55,39,2.000000,1.000000,215.364481,31631.000000,0.000000
-7.24900001,-8.17750000,-1.19324999,49,62,38,2.000000,1.000000,215.405588,38010.000000,0.000000
-7.24700001,-8.17474999,-1.19400006,45,55,35,2.000000,1.000000,215.385035,35345.000000,0.000000
-7.24750000,-8.17900001,-1.18999999,60,73,51,2.000000,1.000000,215.385035,30386.000000,0.000000
-7.24900001,-8.17750000,-1.19075006,54,68,44,2.000000,1.000000,215.405588,32833.000000,0.000000
-7.24474999,-8.17700001,-1.19100004,55,67,47,2.000000,1.000000,215.364481,32002.000000,0.000000
-7.24700001,-8.17625000,-1.18849998,70,84,60,2.000000,1.000000,215.385035,12145.000000,0.000000
-7.24950001,-8.18049999,-1.18724995,60,74,48,2.000000,1.000000,215.405573,16208.000000,0.000000
-7.24500001,-8.17974999,-1.18750005,64,78,54,2.000000,1.000000,215.364481,18546.000000,0.000000
-7.24100000,-8.18100001,-1.19250005,39,45,34,2.000000,1.000000,215.323389,29993.000000,0.000000
-7.23850000,-8.17950000,-1.19300001,34,40,32,2.000000,1.000000,215.302835,29796.000000,0.000000
-7.24225000,-8.17575001,-1.19499999,45,51,38,2.000000,1.000000,215.343943,27764.000000,0.000000
-7.24250001,-8.17849999,-1.19150000,41,47,33,2.000000,1.000000,215.343927,36197.000000,0.000000
-7.24050000,-8.17674999,-1.19174998,38,46,33,2.000000,1.000000,215.323389,33794.000000,0.000000
-7.24250001,-8.17799999,-1.18925004,44,52,36,2.000000,1.000000,215.343927,29862.000000,0.000000
-7.24050000,-8.17799999,-1.18874996,39,48,33,2.000000,1.000000,215.323374,27961.000000,0.000000
-7.23824999,-8.17799999,-1.19100004,35,44,32,2.000000,1.000000,215.302835,36153.000000,0.000000
-7.23750001,-8.17050000,-1.19150000,39,51,36,2.000000,1.000000,215.302835,29687.000000,0.000000
-7.27325001,-8.16600000,-1.20324998,43,46,35,2.000000,1.000000,215.631647,15444.000000,0.000000
-6.71849999,-8.12675001,-1.52324998,125,128,65,2.000000,1.000000,210.658869,17454.000000,0.000000
-6.71800003,-8.12550001,-1.52125000,105,108,42,2.000000,1.000000,210.658853,13806.000000,0.000000
-6.72075001,-8.13600000,-1.51375001,108,111,44,2.000000,1.000000,210.658853,11250.000000,0.000000
-6.71975002,-8.13225000,-1.51275002,114,118,46,2.000000,1.000000,210.658853,16077.000000,0.000000
-6.71724996,-8.13050001,-1.51600003,97,98,30,2.000000,1.000000,210.638300,21298.000000,0.000000
-6.71724996,-8.12999999,-1.51350003,97,98,27,2.000000,1.000000,210.638300,22085.000000,0.000000
-6.71349999,-8.12475001,-1.52175003,115,113,52,2.000000,1.000000,210.617762,31871.000000,0.000000
-6.71625003,-8.12675001,-1.52050000,121,122,56,2.000000,1.000000,210.638315,22128.000000,0.000000
-6.71349999,-8.12424999,-1.51925003,113,113,42,2.000000,1.000000,210.617762,31500.000000,0.000000
-6.71100006,-8.12600001,-1.51950001,109,106,40,2.000000,1.000000,210.597208,35039.000000,0.000000
-6.71150002,-8.12824999,-1.51574998,116,115,41,2.000000,1.000000,210.597208,35563.000000,0.000000
-6.71000001,-8.12874999,-1.51525002,122,120,46,2.000000,1.000000,210.576654,35301.000000,0.000000
-6.71349999,-8.12600001,-1.51574998,105,106,31,2.000000,1.000000,210.617746,31369.000000,0.000000
-6.71325001,-8.12424999,-1.51375001,103,105,30,2.000000,1.000000,210.617746,29709.000000,0.000000
-6.71175000,-8.12925001,-1.51249998,112,113,37,2.000000,1.000000,210.597193,34143.000000,0.000000
-6.71199998,-8.12975000,-1.50950002,110,112,39,2.000000,1.000000,210.597193,33990.000000,0.000000
-6.71600005,-8.12550001,-1.51300000,110,114,40,2.000000,1.000000,210.638300,15968.000000,0.000000
-6.70950005,-8.12749999,-1.51300000,122,122,50,2.000000,1.000000,210.576654,35651.000000,0.000000
-6.71874997,-8.13550000,-1.50550001,125,129,55,2.000000,1.000000,210.638300,13412.000000,0.000000
-6.71275005,-8.13324999,-1.50525003,113,120,54,2.000000,1.000000,210.597193,24422.000000,0.000000
-6.71425006,-8.12824999,-1.50924998,124,126,53,2.000000,1.000000,210.617746,26672.000000,0.000000
-6.71450004,-8.12975000,-1.50574999,137,144,76,2.000000,1.000000,210.617746,16733.000000,0.000000
-6.71074996,-8.13175001,-1.50849997,99,100,31,2.000000,1.000000,210.576639,34296.000000,0.000000
-6.71000001,-8.12900000,-1.50700002,100,104,42,2.000000,1.000000,210.576639,26345.000000,0.000000
-6.84750000,-8.12749999,-1.25050002,66,62,25,2.000000,1.000000,211.809336,37813.000000,0.000000
-6.84475002,-8.12725001,-1.24799996,79,76,36,2.000000,1.000000,211.788782,31238.000000,0.000000
-6.84924999,-8.12775000,-1.24324995,87,79,43,2.000000,1.000000,211.829874,14199.000000,0.000000
-6.84800002,-8.12999999,-1.24449997,74,68,35,2.000000,1.000000,211.809336,25886.000000,0.000000
-6.84524998,-8.12949999,-1.24474996,93,88,46,2.000000,1.000000,211.788782,21211.000000,0.000000
-6.84349999,-8.14149999,-1.25050002,123,105,50,2.000000,1.000000,211.747690,12451.000000,0.000000
-6.83799997,-8.14075001,-1.24974995,213,190,150,2.000000,1.000000,211.706583,15531.000000,0.000000
-6.84000000,-8.13800000,-1.24974995,127,110,56,2.000000,1.000000,211.727137,22653.000000,0.000000
-6.83500001,-8.13550000,-1.24924999,192,173,123,2.000000,1.000000,211.686029,29665.000000,0.000000
-6.83299998,-8.13825001,-1.24875002,169,146,95,2.000000,1.000000,211.665491,20905.000000,0.000000
-6.82974997,-8.13500001,-1.24875002,108,83,36,2.000000,1.000000,211.644937,12102.000000,0.000000
